_id,ltable_id,rtable_id,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_jac_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,name_name_nmw,name_name_sw,category_1_category_1_jac_qgm_3_qgm_3,category_1_category_1_cos_dlm_dc0_dlm_dc0,category_1_category_1_jac_dlm_dc0_dlm_dc0,category_1_category_1_mel,category_1_category_1_lev_dist,category_1_category_1_lev_sim,category_1_category_1_nmw,category_1_category_1_sw,category_2_category_2_jac_qgm_3_qgm_3,category_2_category_2_cos_dlm_dc0_dlm_dc0,category_2_category_2_jac_dlm_dc0_dlm_dc0,category_2_category_2_mel,category_2_category_2_lev_dist,category_2_category_2_lev_sim,category_2_category_2_nmw,category_2_category_2_sw,address_address_jac_qgm_3_qgm_3,address_address_cos_dlm_dc0_dlm_dc0,address_address_jac_dlm_dc0_dlm_dc0,address_address_mel,address_address_lev_dist,address_address_lev_sim,address_address_nmw,address_address_sw,city_city_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_jac_dlm_dc0_dlm_dc0,city_city_mel,city_city_lev_dist,city_city_lev_sim,city_city_nmw,city_city_sw,zipcode_zipcode_exm,zipcode_zipcode_anm,zipcode_zipcode_lev_dist,zipcode_zipcode_lev_sim,phone_phone_exm,phone_phone_anm,phone_phone_lev_dist,phone_phone_lev_sim,lev_ws_price+rating,predicted
57007,a1530,b122,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.0,0.0,0.0,0.5833333134651184,6.0,0.25,-2.0,2.0,0.8181818181818182,0.8660254037844387,0.75,0.9318885803222656,2.0,0.8947368421052632,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
57071,a1532,b54,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,0.1,0.0,0.0,0.6416666507720947,6.0,0.4,1.0,3.0,0.0,0.0,0.0,0.33508771657943726,17.0,0.10526315789473684,-12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,0.0,0.0,0.0,0.5050504803657532,9.0,0.18181818181818177,-3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
57087,a1532,b336,0.07894736842105263,0.0,0.0,0.5565909147262573,17.0,0.2272727272727273,-2.0,5.0,0.16666666666666666,0.0,0.0,0.738095223903656,5.0,0.5,2.0,5.0,0.0,0.0,0.0,0.4416666626930237,8.0,0.0,-3.0,2.0,0.6551724137931034,0.75,0.6,0.918181836605072,3.0,0.8636363636363636,19.0,19.0,0.0,0.0,0.0,0.5050504803657532,9.0,0.18181818181818177,-3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9981071659317043,6.0,0.5,0.75,0
57169,a1534,b750,0.36363636363636365,0.7071067811865475,0.5,0.8888888955116272,10.0,0.4444444444444444,-2.0,8.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.5050504803657532,9.0,0.18181818181818177,-3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
57210,a404,b357,0.3448275862068966,0.7071067811865475,0.5,0.8799999952316284,15.0,0.4,-5.0,10.0,0.0,0.0,0.0,0.5472221970558167,6.0,0.25,-1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.875,0
57224,a404,b1210,0.025,0.0,0.0,0.4722222089767456,20.0,0.19999999999999996,-8.0,3.0,0.07692307692307693,0.0,0.0,0.46666666865348816,4.0,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.4650793671607971,8.0,0.19999999999999996,-1.0,2.0,0.7391304347826086,0.6666666666666667,0.5,0.9740740656852722,1.0,0.9444444444444444,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998825184102076,6.0,0.5,0.75,0
57273,a413,b48,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.5472221970558167,6.0,0.25,-1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
57381,a414,b2079,0.15555555555555556,0.2581988897471611,0.14285714285714285,0.5,21.0,0.125,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333373069763,10.0,0.0,-5.0,1.0,0.6,0.6666666666666667,0.5,0.9000000357627869,3.0,0.8333333333333334,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998927171683483,6.0,0.5,0.875,0
57481,a430,b1026,0.034482758620689655,0.0,0.0,0.6785714030265808,10.0,0.2857142857142857,2.0,2.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.5333333611488342,6.0,0.33333333333333337,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
57543,a431,b523,0.29411764705882354,0.7071067811865475,0.5,0.8666666746139526,20.0,0.33333333333333337,-10.0,10.0,0.5384615384615384,0.0,0.0,0.9166666865348816,1.0,0.875,7.0,7.0,0.11764705882352941,0.0,0.0,0.6499999761581421,6.0,0.4,-1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
57589,a431,b2539,0.1951219512195122,0.35355339059327373,0.2,0.4749999940395355,25.0,0.16666666666666663,-10.0,10.0,0.0,0.0,0.0,0.550000011920929,6.0,0.25,-1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6,0.6666666666666667,0.5,0.9000000357627869,3.0,0.8333333333333334,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.875,0
57590,a431,b2541,0.075,0.0,0.0,0.5111111402511597,24.0,0.19999999999999996,-15.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,-3.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6666666666666666,0.6666666666666667,0.5,0.940740704536438,2.0,0.8888888888888888,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.8519387116948093,0
57681,a433,b1089,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,0.0,0.0,0.0,0.49365079402923584,12.0,0.1428571428571429,-7.0,2.0,0.0,0.0,0.0,0.550000011920929,6.0,0.25,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
57692,a433,b1390,0.11764705882352941,0.2886751345948129,0.16666666666666666,0.5486928224563599,17.0,0.15000000000000002,-1.0,6.0,0.0,0.0,0.0,0.49365079402923584,12.0,0.1428571428571429,-7.0,2.0,0.0,0.0,0.0,0.550000011920929,6.0,0.25,-1.0,2.0,0.6666666666666666,0.6666666666666667,0.5,0.940740704536438,2.0,0.8888888888888888,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.75,0.75,0
57738,a434,b357,0.2857142857142857,0.6324555320336759,0.4,0.8645161390304565,21.0,0.32258064516129037,-11.0,10.0,0.0,0.0,0.0,0.5472221970558167,6.0,0.25,-1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,1.0,0.7391304347826086,0.6666666666666667,0.5,0.9740740656852722,1.0,0.9444444444444444,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
57752,a434,b1210,0.0,0.0,0.0,0.5089605450630188,26.0,0.16129032258064513,-14.0,3.0,0.07692307692307693,0.0,0.0,0.46666666865348816,4.0,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.4650793671607971,8.0,0.19999999999999996,-1.0,2.0,0.7391304347826086,0.6666666666666667,0.5,0.9740740656852722,1.0,0.9444444444444444,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998802136299323,6.0,0.5,0.75,0
57807,a435,b523,0.15,0.0,0.0,0.4740740656852722,9.0,0.09999999999999998,0.0,5.0,0.0,0.0,0.0,0.3166666626930237,10.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,-3.0,1.0,0.6666666666666666,0.6666666666666667,0.5,0.940740704536438,2.0,0.8888888888888888,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
57854,a435,b2541,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.11764705882352941,0.0,0.0,0.6499999761581421,6.0,0.4,-1.0,4.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8519387116948093,1
57895,a437,b1504,0.03125,0.0,0.0,0.49959298968315125,30.0,0.16666666666666663,-4.0,4.0,0.0,0.0,0.0,0.523809552192688,7.0,0.125,0.0,2.0,0.0,0.0,0.0,0.6499999761581421,9.0,0.09999999999999998,-4.0,2.0,0.5555555555555556,0.6666666666666667,0.5,0.8736842274665833,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.75,0.875,0
57936,a438,b357,0.0,0.0,0.0,0.4055555462837219,10.0,0.16666666666666663,0.0,2.0,0.15789473684210525,0.0,0.0,0.574999988079071,6.0,0.4,2.0,4.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.7391304347826086,0.6666666666666667,0.5,0.9740740656852722,1.0,0.9444444444444444,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998802136299323,6.0,0.5,0.875,0
57950,a438,b1210,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.5222222208976746,9.0,0.09999999999999998,-4.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1
58028,a440,b1589,0.1111111111111111,0.2886751345948129,0.16666666666666666,0.6402648687362671,15.0,0.21052631578947367,1.0,6.0,0.0,0.0,0.0,0.5333333611488342,6.0,0.33333333333333337,-1.0,2.0,0.0,0.0,0.0,0.5,8.0,0.11111111111111116,-2.0,2.0,0.7391304347826086,0.6666666666666667,0.5,0.9703704118728638,1.0,0.9444444444444444,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
58090,a443,b1445,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.06896551724137931,0.0,0.0,0.6039377450942993,9.0,0.3571428571428571,4.0,4.0,0.0,0.0,0.0,0.4722222089767456,7.0,0.125,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1
58213,a446,b1201,0.07692307692307693,0.0,0.0,0.6952381134033203,13.0,0.2777777777777778,-6.0,5.0,0.5384615384615384,0.0,0.0,0.9166666865348816,1.0,0.875,7.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
58249,a446,b2539,0.2857142857142857,0.4999999999999999,0.3333333333333333,0.6299663186073303,13.0,0.2777777777777778,-2.0,10.0,0.0,0.0,0.0,0.550000011920929,6.0,0.25,-1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6,0.6666666666666667,0.5,0.9000000357627869,3.0,0.8333333333333334,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.999893652403226,5.0,0.5833333333333333,0.875,0
58292,a448,b1589,0.07142857142857142,0.35355339059327373,0.2,0.5288220643997192,16.0,0.1578947368421053,-9.0,4.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6666666666666666,0.6666666666666667,0.5,0.9490196108818054,2.0,0.8888888888888888,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.5,0.875,0
58308,a448,b2288,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
58336,a453,b771,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
58439,a457,b2272,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.3166666626930237,10.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,-3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.75,1
58539,a463,b1089,0.14285714285714285,0.35355339059327373,0.2,0.6819865107536316,13.0,0.35,-2.0,6.0,0.0,0.0,0.0,0.49365079402923584,12.0,0.1428571428571429,-7.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.68,0.5773502691896258,0.4,0.9108605980873108,3.0,0.85,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
58556,a463,b1589,0.13333333333333333,0.35355339059327373,0.2,0.5730234384536743,13.0,0.3157894736842105,-2.0,6.0,0.0,0.0,0.0,0.49365079402923584,12.0,0.1428571428571429,-7.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6153846153846154,0.5773502691896258,0.4,0.8981263637542725,3.0,0.85,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998877579325739,6.0,0.5,0.875,0
58595,a464,b289,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
58637,a464,b2272,0.0,0.0,0.0,0.5761904716491699,9.0,0.09999999999999998,-2.0,2.0,0.0,0.0,0.0,0.5940476059913635,11.0,0.2142857142857143,-3.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,-7.0,1.0,0.5769230769230769,0.6666666666666667,0.5,0.8736842274665833,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,1.0,0
58673,a469,b1165,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,0.0,0.0,0.0,0.5277777910232544,11.0,0.08333333333333337,-3.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
58693,a469,b1749,0.15625,0.40824829046386296,0.25,0.6326087117195129,15.0,0.34782608695652173,-5.0,5.0,0.0,0.0,0.0,0.5396825671195984,12.0,0.1428571428571429,0.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5384615384615384,0.6666666666666667,0.5,0.8518518805503845,4.0,0.7777777777777778,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.5,0.875,0
58702,a469,b2102,0.02127659574468085,0.0,0.0,0.5998831987380981,19.0,0.17391304347826086,1.0,3.0,0.0,0.0,0.0,0.4277777671813965,11.0,0.08333333333333337,-6.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6666666666666666,0.6666666666666667,0.5,0.940740704536438,2.0,0.8888888888888888,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998847189157055,5.0,0.5833333333333333,0.875,0
58713,a469,b2583,0.34375,0.40824829046386296,0.25,0.8601588606834412,11.0,0.5217391304347826,5.0,11.0,0.13599299410434917,0.0,0.0,0.5613306818621457,6.794420861127956,0.3283460442915137,0.04244996967859309,3.0739842328684053,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.7391304347826086,0.6666666666666667,0.5,0.9740740656852722,1.0,0.9444444444444444,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9993165965485201,5.0,0.5833333333333333,0.875,0
58719,a469,b2770,0.0,0.0,0.0,0.37681159377098083,20.0,0.13043478260869568,-11.0,3.0,0.0,0.0,0.0,0.5416666865348816,11.0,0.08333333333333337,-4.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6,0.6666666666666667,0.5,0.9000000357627869,3.0,0.8333333333333334,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.5,0.875,0
58729,a470,b475,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.1724137931034483,0.0,0.0,0.588203489780426,15.0,0.31818181818181823,-7.0,7.0,0.0,0.0,0.0,0.4722222089767456,5.0,0.16666666666666663,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1
58757,a470,b1667,0.21739130434782608,0.40824829046386296,0.25,0.7777777910232544,10.0,0.33333333333333337,-1.0,5.0,0.0,0.0,0.0,0.44949495792388916,20.0,0.09090909090909094,-14.0,1.0,0.0,0.0,0.0,0.4722222089767456,5.0,0.16666666666666663,-1.0,1.0,0.6129032258064516,0.75,0.6,0.933540403842926,3.0,0.8695652173913043,20.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.875,0
58787,a470,b2933,0.08,0.40824829046386296,0.25,0.3941798806190491,13.0,0.0714285714285714,-4.0,4.0,0.0,0.0,0.0,0.4343434274196625,18.0,0.18181818181818177,-12.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.45,0.6123724356957946,0.42857142857142855,0.8862233757972717,11.0,0.6451612903225806,12.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998818906370169,5.0,0.5833333333333333,0.875,0
58820,a471,b1589,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.5396825671195984,7.0,0.0,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
58836,a471,b2288,0.07142857142857142,0.35355339059327373,0.2,0.5288220643997192,16.0,0.1578947368421053,-9.0,4.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.5396825671195984,7.0,0.0,-1.0,2.0,0.6666666666666666,0.6666666666666667,0.5,0.9490196108818054,2.0,0.8888888888888888,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.5,0.875,0
58892,a1155,b1760,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.862500011920929,8.0,0.5,4.0,8.0,0.45454545454545453,0.0,0.0,0.8888888955116272,1.0,0.8333333333333334,5.0,5.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6153846153846154,0.6666666666666667,0.5,0.9157894849777222,3.0,0.8421052631578947,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998022431573953,6.0,0.5,1.0,0
58932,a1204,b984,0.20833333333333334,0.25,0.14285714285714285,0.6878608465194702,18.0,0.3793103448275862,4.0,12.0,0.041666666666666664,0.0,0.0,0.4365079402923584,10.0,0.2857142857142857,-3.0,2.0,0.0,0.0,0.0,0.4761904776096344,8.0,0.11111111111111116,-1.0,2.0,0.6129032258064516,0.75,0.6,0.933540403842926,4.0,0.8260869565217391,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,1.0,0
58936,a1204,b1110,0.20588235294117646,0.0,0.0,0.8328671455383301,17.0,0.34615384615384615,-6.0,8.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1
58945,a1204,b1361,0.21428571428571427,0.35355339059327373,0.2,0.6159951090812683,14.0,0.46153846153846156,6.0,12.0,0.0,0.0,0.0,0.601190447807312,7.0,0.125,0.0,2.0,0.0,0.0,0.0,0.5333333611488342,8.0,0.11111111111111116,-3.0,1.0,0.6129032258064516,0.75,0.6,0.933540403842926,4.0,0.8260869565217391,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998818322676662,6.0,0.5,1.0,0
58981,a1204,b2674,0.21428571428571427,0.2886751345948129,0.16666666666666666,0.6304029226303101,15.0,0.42307692307692313,5.0,12.0,0.23076923076923078,0.0,0.0,0.6761904954910278,4.0,0.4285714285714286,1.0,3.0,0.0,0.0,0.0,0.45370370149612427,8.0,0.11111111111111116,-4.0,1.0,0.6129032258064516,0.75,0.6,0.933540403842926,4.0,0.8260869565217391,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998845381036946,6.0,0.5,0.75,0
59030,a1206,b1932,0.06451612903225806,0.0,0.0,0.37485378980636597,17.0,0.10526315789473684,-7.0,4.0,0.0,0.0,0.0,0.41798943281173706,9.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.44200244545936584,11.0,0.15384615384615385,-4.0,2.0,0.6129032258064516,0.75,0.6,0.933540403842926,4.0,0.8260869565217391,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
59090,a2065,b1760,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.45454545454545453,0.0,0.0,0.8888888955116272,1.0,0.8333333333333334,5.0,5.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1
