_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone
58945,a1204,b1361,Carmine's Restaurant & Bar,10463 Santa Monica Blvd,Los Angeles,90025.0,3104414706.0,Nanban-kan Restaurant,11330 Santa Monica Blvd,Los Angeles,90025.0,3104781591.0
58981,a1204,b2674,Carmine's Restaurant & Bar,10463 Santa Monica Blvd,Los Angeles,90025.0,3104414706.0,Thai Talay Restaurant,11314 Santa Monica Blvd,Los Angeles,90025.0,3104773189.0
59030,a1206,b1932,McDonald's,10451 Santa Monica Blvd,Los Angeles,90025.0,3104743160.0,Flame International,11330 Santa Monica Blvd,Los Angeles,90025.0,3104440045.0
59090,a2065,b1760,India's Tandoori,11819 Wilshire Blvd,Los Angeles,90025.0,3102689100.0,India's Tandoori,11819 Wilshire Blvd,Los Angeles,90025.0,3102689100.0
59185,a2066,b3072,Mama Hong's Vietnamese Kitchen,11819 Wilshire Blvd,Los Angeles,90025.0,3103127881.0,Maru - Santa Monica,12400 Wilshire Blvd,Los Angeles,90025.0,
59209,a2067,b1361,Nanbankan,11330 Santa Monica Blvd,Los Angeles,90025.0,3104781591.0,Nanban-kan Restaurant,11330 Santa Monica Blvd,Los Angeles,90025.0,3104781591.0
59211,a2067,b1414,Nanbankan,11330 Santa Monica Blvd,Los Angeles,90025.0,3104781591.0,Monte Alban,11927 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0
59233,a2067,b2367,Nanbankan,11330 Santa Monica Blvd,Los Angeles,90025.0,3104781591.0,New Japan Take Out,11283 Santa Monica Blvd,Los Angeles,90025.0,3104770557.0
59380,a2073,b2816,California Roll Factory,11629 Santa Monica Blvd,Los Angeles,90025.0,3109962366.0,California Roll Factory,11629 Santa Monica Blvd,Los Angeles,90025.0,3109962366.0
59440,a2076,b2586,En Sushi,11651 Santa Monica Blvd,Los Angeles,90025.0,3104771551.0,En Sushi,11651 Santa Monica Blvd,Los Angeles,90025.0,3104771551.0
59510,a2078,b2727,Le Saigon,11611 Santa Monica Blvd,Los Angeles,90025.0,3103122929.0,Le Saigon,11611 Santa Monica Blvd,Los Angeles,90025.0,3103122929.0
59592,a2081,b984,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0,Darya Restaurant Santa Monica,12130 Santa Monica Blvd,Los Angeles,90025.0,3104429000.0
59605,a2081,b1361,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0,Nanban-kan Restaurant,11330 Santa Monica Blvd,Los Angeles,90025.0,3104781591.0
59607,a2081,b1414,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0,Monte Alban,11927 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0
59629,a2081,b2367,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0,New Japan Take Out,11283 Santa Monica Blvd,Los Angeles,90025.0,3104770557.0
59641,a2081,b2674,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0,Thai Talay Restaurant,11314 Santa Monica Blvd,Los Angeles,90025.0,3104773189.0
59650,a2082,b182,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025.0,3102352000.0,Plan Check Kitchen & Bar,1800 Sawtelle Blvd,Los Angeles,90025.0,3102886500.0
59669,a2082,b1339,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025.0,3102352000.0,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025.0,3102352000.0
59680,a2082,b1608,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025.0,3102352000.0,Kula Revolving Sushi Bar Sawtell,2130 Sawtelle Blvd,Los Angeles,90025.0,3105974490.0
59756,a2085,b1932,Kotoya Japanese Ramen,11901 Santa Monica Blvd,Los Angeles,90025.0,3104771199.0,Flame International,11330 Santa Monica Blvd,Los Angeles,90025.0,3104440045.0
59761,a2085,b2367,Kotoya Japanese Ramen,11901 Santa Monica Blvd,Los Angeles,90025.0,3104771199.0,New Japan Take Out,11283 Santa Monica Blvd,Los Angeles,90025.0,3104770557.0
60045,a407,b153,Yamashiro Hollywood,1999 N Sycamore Ave,Hollywood,90068.0,3234665125.0,Yamashiro,1999 N Sycamore Ave,Los Angeles,90068.0,3234665125.0
60067,a1801,b530,Joe's Falafel,3535 Cahuenga Blvd W,Los Angeles,90068.0,3235124447.0,Joe's Falafel,3535 Cahuenga Blvd W,Los Angeles,90068.0,3235124447.0
60085,a408,b485,Bea Bea's,353 N Pass Ave,Burbank,91505.0,8188462327.0,Bea Bea's,353 N Pass Ave,Burbank,91505.0,8188462327.0
60111,a1804,b567,Bob's Big Boy - Burbank,4211 W Riverside Dr,Burbank,91505.0,8188439334.0,Bob's Big Boy,4211 W Riverside Dr,Burbank,91505.0,8188439334.0
60128,a1814,b2023,Monte Carlo Deli & Pinocchio's Restaurant,3103 W Magnolia Blvd,Burbank,91505.0,8188453516.0,Pinocchio Italian Restaurant,3103 W Magnolia Blvd,Burbank,91505.0,8188453516.0
60132,a1818,b424,The Smoke House Restaurant,4420 W Lakeside Dr,Burbank,91505.0,8188453731.0,The Smoke House Restaurant,4420 W Lakeside Dr,Burbank,91505.0,8188453731.0
60190,a411,b104,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0
60197,a411,b940,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,Maria's Italian Kitchen,10761 W Pico Blvd,Los Angeles,90064.0,3104413663.0
60208,a411,b1620,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,The Talpa Restaurant,11751 W Pico Blvd,Los Angeles,90064.0,3104783353.0
60215,a411,b2044,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,San Francisco Saloon,11501 W Pico Blvd,Los Angeles,90064.0,3104780152.0
60227,a411,b2513,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,The Wellesbourne,10929 W Pico Blvd,Los Angeles,90064.0,3104740102.0
60229,a411,b2544,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,The Main Course,10509 W Pico Blvd,Los Angeles,90064.0,3104757564.0
60236,a411,b2854,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,Chan Dara,11940 W Pico Blvd,Los Angeles,90064.0,3104794461.0
60246,a436,b459,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064.0,3104701539.0,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064.0,3104701539.0
60263,a436,b1620,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064.0,3104701539.0,The Talpa Restaurant,11751 W Pico Blvd,Los Angeles,90064.0,3104783353.0
60273,a436,b2242,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064.0,3104701539.0,Teddy's Cafe,12043 W Pico Blvd,Los Angeles,90064.0,3104449996.0
60282,a436,b2513,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064.0,3104701539.0,The Wellesbourne,10929 W Pico Blvd,Los Angeles,90064.0,3104740102.0
60299,a441,b89,Daikokuya Sawtelle,2208 Sawtelle Blvd,Los Angeles,90064.0,3105754999.0,Daikokuya,2208 Sawtelle Blvd,Los Angeles,90064.0,3105754999.0
60355,a445,b104,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0
60358,a445,b783,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Bossa Nova,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0
60359,a445,b833,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Jaipur Cuisine of India,10916 W Pico Blvd,Los Angeles,90064.0,3104704994.0
60362,a445,b940,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Maria's Italian Kitchen,10761 W Pico Blvd,Los Angeles,90064.0,3104413663.0
60380,a445,b2044,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,San Francisco Saloon,11501 W Pico Blvd,Los Angeles,90064.0,3104780152.0
60393,a445,b2519,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Chili Thai,10889 W Pico Blvd,Los Angeles,90064.0,3104419443.0
60394,a445,b2544,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,The Main Course,10509 W Pico Blvd,Los Angeles,90064.0,3104757564.0
60401,a445,b2854,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Chan Dara,11940 W Pico Blvd,Los Angeles,90064.0,3104794461.0
60418,a447,b982,Don Antonio's,11755 W Pico Blvd,Los Angeles,90064.0,3103122090.0,Don Antonio's,11755 W Pico Blvd,Los Angeles,90064.0,3103122090.0
60481,a460,b1476,Gyu-Kaku Japanese BBQ,10925 W Pico Blvd,Los Angeles,90064.0,3102348641.0,Gyu-Kaku Japanese BBQ Dining,10925 W Pico Blvd,Los Angeles,90064.0,3102348641.0
60585,a1151,b1036,Food,10571 Pico Blvd,Los Angeles,90064.0,3104417770.0,FOOD,10571 W Pico Blvd,Los Angeles,90064.0,3104417770.0
60631,a1154,b459,The Backhouse,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064.0,3104701539.0
60648,a1154,b1620,The Backhouse,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0,The Talpa Restaurant,11751 W Pico Blvd,Los Angeles,90064.0,3104783353.0
60658,a1154,b2242,The Backhouse,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0,Teddy's Cafe,12043 W Pico Blvd,Los Angeles,90064.0,3104449996.0
60667,a1154,b2513,The Backhouse,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0,The Wellesbourne,10929 W Pico Blvd,Los Angeles,90064.0,3104740102.0
60669,a1154,b2544,The Backhouse,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0,The Main Course,10509 W Pico Blvd,Los Angeles,90064.0,3104757564.0
60677,a1154,b2872,The Backhouse,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0,Back House,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0
60694,a1156,b1021,Lenny's Deli,2379 Westwood Blvd,Los Angeles,90064.0,3104755771.0,Lenny's Deli,2379 Westwood Blvd,Los Angeles,90064.0,3104755771.0
60761,a1227,b1703,Ralphs,10309 W Olympic Blvd,Los Angeles,90064.0,3105538117.0,Ramenya,11555 W Olympic Blvd,Los Angeles,90064.0,3105759337.0
60849,a412,b16,Aroma Coffee & Tea,4360 Tujunga Ave,Studio City,91604.0,8185086505.0,Aroma Cafe,4360 Tujunga Ave,Los Angeles,91604.0,8185080677.0
60940,a964,b545,JINYA Ramen Bar,11239 Ventura Blvd,Studio City,91604.0,8189803977.0,Ramen Jinya,11239 Ventura Blvd,Los Angeles,91604.0,8189803977.0
60992,a964,b2352,JINYA Ramen Bar,11239 Ventura Blvd,Studio City,91604.0,8189803977.0,Jumpin' Java Kitchen,11919 Ventura Blvd,Los Angeles,91604.0,8189804249.0
61008,a968,b46,SunCafe Organic,10820 Ventura Blvd,Studio City,91604.0,8183087420.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
61014,a968,b303,SunCafe Organic,10820 Ventura Blvd,Studio City,91604.0,8183087420.0,SunCafe Organic,10820 Ventura Blvd,Los Angeles,91604.0,8183087420.0
61025,a968,b748,SunCafe Organic,10820 Ventura Blvd,Studio City,91604.0,8183087420.0,Bollywood Cafe,11101 Ventura Blvd,Los Angeles,91604.0,8185088400.0
61055,a968,b1909,SunCafe Organic,10820 Ventura Blvd,Studio City,91604.0,8183087420.0,The Patio Cafe,12833 Ventura Blvd,Los Angeles,91604.0,8187694700.0
61083,a968,b2975,SunCafe Organic,10820 Ventura Blvd,Studio City,91604.0,8183087420.0,Crave Cafe,11992 Ventura Blvd,Los Angeles,91604.0,8187639000.0
61094,a1799,b315,Firefly,11720 Ventura Blvd,Studio City,91604.0,8187621833.0,Firefly,11720 Ventura Blvd,Los Angeles,91604.0,8187621833.0
61174,a1802,b442,Black Market Liquor Bar,11915 Ventura Blvd,Studio City,91604.0,8184462533.0,Black Market Liquor Bar,11915 Ventura Blvd,Los Angeles,91604.0,8184462533.0
61340,a1805,b727,Lala's Argentine Grill,11935 Ventura Blvd,Studio City,91604.0,8186234477.0,Lala's,11935 Ventura Blvd,Los Angeles,91604.0,8186234477.0
61403,a1811,b46,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
61409,a1811,b303,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,SunCafe Organic,10820 Ventura Blvd,Los Angeles,91604.0,8183087420.0
61420,a1811,b748,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Bollywood Cafe,11101 Ventura Blvd,Los Angeles,91604.0,8185088400.0
61426,a1811,b992,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Mantee Cafe,10962 Ventura Blvd,Los Angeles,91604.0,8187616565.0
61450,a1811,b1909,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,The Patio Cafe,12833 Ventura Blvd,Los Angeles,91604.0,8187694700.0
61461,a1811,b2278,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Zach's Italian Cafe,10820 Ventura Blvd,Los Angeles,91604.0,8187624225.0
61478,a1811,b2975,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Crave Cafe,11992 Ventura Blvd,Los Angeles,91604.0,8187639000.0
61484,a1812,b141,Sushi Katsu-Ya Studio City,11680 Ventura Blvd,Studio City,91604.0,8189856976.0,Sushi Katsu-ya,11680 Ventura Blvd,Los Angeles,91604.0,8189856976.0
61501,a1812,b786,Sushi Katsu-Ya Studio City,11680 Ventura Blvd,Studio City,91604.0,8189856976.0,Sushi Dan,11056 Ventura Blvd,Los Angeles,91604.0,8189852254.0
61512,a1812,b1386,Sushi Katsu-Ya Studio City,11680 Ventura Blvd,Studio City,91604.0,8189856976.0,Ahi Sushi,12915 Ventura Blvd,Los Angeles,91604.0,8189810277.0
61573,a1813,b618,Barrel & Ashes,11801 Ventura Blvd,Studio City,91604.0,8186238883.0,Barrel & Ashes,11801 Ventura Blvd,Los Angeles,91604.0,8186238883.0
61642,a1827,b141,Sushi Dan,11056 Ventura Blvd,Studio City,91604.0,8189852254.0,Sushi Katsu-ya,11680 Ventura Blvd,Los Angeles,91604.0,8189856976.0
61659,a1827,b786,Sushi Dan,11056 Ventura Blvd,Studio City,91604.0,8189852254.0,Sushi Dan,11056 Ventura Blvd,Los Angeles,91604.0,8189852254.0
61669,a1827,b1230,Sushi Dan,11056 Ventura Blvd,Studio City,91604.0,8189852254.0,Daichan,11288 Ventura Blvd,Los Angeles,91604.0,8189808450.0
61670,a1827,b1386,Sushi Dan,11056 Ventura Blvd,Studio City,91604.0,8189852254.0,Ahi Sushi,12915 Ventura Blvd,Los Angeles,91604.0,8189810277.0
61710,a1827,b2617,Sushi Dan,11056 Ventura Blvd,Studio City,91604.0,8189852254.0,Suzanne's Country Deli,11273 Ventura Blvd,Los Angeles,91604.0,8187629494.0
61738,a1833,b786,Daichan,11288 Ventura Blvd,Studio City,91604.0,8189808450.0,Sushi Dan,11056 Ventura Blvd,Los Angeles,91604.0,8189852254.0
61748,a1833,b1230,Daichan,11288 Ventura Blvd,Studio City,91604.0,8189808450.0,Daichan,11288 Ventura Blvd,Los Angeles,91604.0,8189808450.0
61798,a1845,b46,Granville,12345 Ventura Blvd,Studio City,91604.0,8185067050.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
61832,a1845,b1448,Granville,12345 Ventura Blvd,Studio City,91604.0,8185067050.0,Gangadin Restaurant,12067 Ventura Pl,Los Angeles,91604.0,8185090722.0
61852,a1845,b2117,Granville,12345 Ventura Blvd,Studio City,91604.0,8185067050.0,The Gadarene Swine,11266 Ventura Blvd,Los Angeles,91604.0,8185085500.0
61918,a1850,b1707,Mexicali Cocina & Cantina,12161 Ventura Blvd,Studio City,91604.0,8189851744.0,Green Apple China Bistro,12265 Ventura Blvd Ste 112,Los Angeles,91604.0,8189805888.0
61947,a1850,b2617,Mexicali Cocina & Cantina,12161 Ventura Blvd,Studio City,91604.0,8189851744.0,Suzanne's Country Deli,11273 Ventura Blvd,Los Angeles,91604.0,8187629494.0
61954,a1850,b3046,Mexicali Cocina & Cantina,12161 Ventura Blvd,Studio City,91604.0,8189851744.0,La Loggia Ristorante,11814 Ventura Blvd,Los Angeles,91604.0,8189859222.0
61958,a1852,b141,Iroha Sushi of Tokyo,12953 Ventura Blvd,Studio City,91604.0,8189909559.0,Sushi Katsu-ya,11680 Ventura Blvd,Los Angeles,91604.0,8189856976.0
61966,a1852,b486,Iroha Sushi of Tokyo,12953 Ventura Blvd,Studio City,91604.0,8189909559.0,Iroha,12953 Ventura Blvd,Los Angeles,91604.0,8189909559.0
61975,a1852,b786,Iroha Sushi of Tokyo,12953 Ventura Blvd,Studio City,91604.0,8189909559.0,Sushi Dan,11056 Ventura Blvd,Los Angeles,91604.0,8189852254.0
61986,a1852,b1386,Iroha Sushi of Tokyo,12953 Ventura Blvd,Studio City,91604.0,8189909559.0,Ahi Sushi,12915 Ventura Blvd,Los Angeles,91604.0,8189810277.0
62076,a1853,b1707,The Counter Studio City,12117 Ventura Blvd,Studio City,91604.0,8189800004.0,Green Apple China Bistro,12265 Ventura Blvd Ste 112,Los Angeles,91604.0,8189805888.0
62105,a1853,b2617,The Counter Studio City,12117 Ventura Blvd,Studio City,91604.0,8189800004.0,Suzanne's Country Deli,11273 Ventura Blvd,Los Angeles,91604.0,8187629494.0
62110,a1853,b2975,The Counter Studio City,12117 Ventura Blvd,Studio City,91604.0,8189800004.0,Crave Cafe,11992 Ventura Blvd,Los Angeles,91604.0,8187639000.0
62127,a1854,b671,The Six Chow House,12650 Ventura Blvd,Studio City,91604.0,8187612319.0,The Fox and Hounds,11100 Ventura Blvd,Los Angeles,91604.0,8187637837.0
62128,a1854,b700,The Six Chow House,12650 Ventura Blvd,Studio City,91604.0,8187612319.0,The Six,12650 Ventura Blvd,Los Angeles,91604.0,8187612319.0
62161,a1854,b1909,The Six Chow House,12650 Ventura Blvd,Studio City,91604.0,8187612319.0,The Patio Cafe,12833 Ventura Blvd,Los Angeles,91604.0,8187694700.0
62167,a1854,b2036,The Six Chow House,12650 Ventura Blvd,Studio City,91604.0,8187612319.0,The Village,12345 Ventura Blvd,Los Angeles,91604.0,8187529222.0
62254,a1888,b2319,Hugo's Tacos,4749 Coldwater Canyon Ave,Studio City,91604.0,8187627771.0,Hugo's Tacos,4749 Coldwater Canyon Ave,Los Angeles,91604.0,8187627771.0
62310,a1889,b1602,Vitello's Restaurant,4349 Tujunga Ave,Studio City,91604.0,8187690905.0,Vitello's,4349 Tujunga Ave,Los Angeles,91604.0,8187690905.0
62406,a1891,b2176,Shiki Sushi,12745 1/2 Ventura Blvd,Studio City,91604.0,8184873938.0,Shiki By Tanaka,12745 1/2 Ventura Blvd,Los Angeles,91604.0,8184873938.0
62466,a1894,b1564,Jerry's Famous Deli,12655 Ventura Blvd,Studio City,91604.0,8189804245.0,Jerry's Famous Deli,12655 Ventura Blvd,Los Angeles,91604.0,8189804245.0
62524,a1899,b715,Tuning Fork,12051 Ventura Pl,Studio City,91604.0,8186230734.0,Tuning Fork Gastropub,12051 Ventura Pl,Los Angeles,91604.0,8186230734.0
62615,a1900,b1059,Il Tramezzino - Studio City,13031 Ventura Blvd,Studio City,91604.0,8187842244.0,Du-par's Restaurant Studio City,12036 Ventura Blvd,Los Angeles,91604.0,8187664437.0
62625,a1900,b1566,Il Tramezzino - Studio City,13031 Ventura Blvd,Studio City,91604.0,8187842244.0,Il Tramezzino,13031 Ventura Blvd,Los Angeles,91604.0,8187842244.0
62713,a1902,b1908,Caioti Pizza Cafe,4346 Tujunga Ave,Studio City,91604.0,8187613588.0,Caioti Pizza Cafe,4346 Tujunga Ave,Los Angeles,91604.0,8187613588.0
62780,a1903,b1448,Gangadin Indian,12067 Ventura Pl,Studio City,91604.0,8185090722.0,Gangadin Restaurant,12067 Ventura Pl,Los Angeles,91604.0,8185090722.0
62800,a1903,b2117,Gangadin Indian,12067 Ventura Pl,Studio City,91604.0,8185090722.0,The Gadarene Swine,11266 Ventura Blvd,Los Angeles,91604.0,8185085500.0
62825,a1904,b46,Joan's on Third,12059 Ventura Pl,Studio City,91604.0,8182013900.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
63064,a1908,b141,Ahi Sushi,12915 Ventura Blvd,Studio City,91604.0,8189810277.0,Sushi Katsu-ya,11680 Ventura Blvd,Los Angeles,91604.0,8189856976.0
63081,a1908,b786,Ahi Sushi,12915 Ventura Blvd,Studio City,91604.0,8189810277.0,Sushi Dan,11056 Ventura Blvd,Los Angeles,91604.0,8189852254.0
63092,a1908,b1386,Ahi Sushi,12915 Ventura Blvd,Studio City,91604.0,8189810277.0,Ahi Sushi,12915 Ventura Blvd,Los Angeles,91604.0,8189810277.0
63220,a2126,b46,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
63233,a2126,b671,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,The Fox and Hounds,11100 Ventura Blvd,Los Angeles,91604.0,8187637837.0
63234,a2126,b700,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,The Six,12650 Ventura Blvd,Los Angeles,91604.0,8187612319.0
63267,a2126,b1909,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,The Patio Cafe,12833 Ventura Blvd,Los Angeles,91604.0,8187694700.0
63273,a2126,b2036,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,The Village,12345 Ventura Blvd,Los Angeles,91604.0,8187529222.0
63277,a2126,b2249,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,The Sushi House,11388 Ventura Blvd,Los Angeles,91604.0,8185063162.0
63284,a2126,b2355,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,Sportsmen's Lodge,12833 Ventura Blvd,Los Angeles,91604.0,8187555000.0
63299,a2132,b46,Carney's Express Limited,12601 Ventura Blvd,Studio City,91604.0,8187618300.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
63302,a2132,b204,Carney's Express Limited,12601 Ventura Blvd,Studio City,91604.0,8187618300.0,Carney's,12601 Ventura Blvd,Los Angeles,91604.0,8187618300.0
63357,a2132,b2278,Carney's Express Limited,12601 Ventura Blvd,Studio City,91604.0,8187618300.0,Zach's Italian Cafe,10820 Ventura Blvd,Los Angeles,91604.0,8187624225.0
63423,a2133,b1888,Lemonade,12401 Ventura Blvd,Los Angeles,91604.0,8189855700.0,Lemonade,12401 Ventura Blvd,Los Angeles,91604.0,8189855700.0
63488,a2139,b1399,Rocco's Tavern,12514 Ventura Blvd,Studio City,91604.0,8189859876.0,Rocco's Tavern,12514 Ventura Blvd,Los Angeles,91604.0,8189859876.0
63536,a417,b348,Hokkaido Ramen Santouka,3760 S Centinela Ave,Los Angeles,90066.0,3103911101.0,Casa Sanchez,4500 S Centinela Ave,Los Angeles,90066.0,3103979999.0
63539,a417,b870,Hokkaido Ramen Santouka,3760 S Centinela Ave,Los Angeles,90066.0,3103911101.0,Santouka Ramen,3760 S Centinela Ave,Los Angeles,90066.0,3103911101.0
63565,a594,b310,A-Frame,12565 Washington Blvd,Los Angeles,90066.0,3103987700.0,A-Frame,12565 W Washington Blvd,Los Angeles,90066.0,3103987700.0
63635,a606,b1333,Rutt's Hawaiian Cafe,11707 Washington Pl,Los Angeles,90066.0,3103986326.0,Cafe Brasil,11736 W Washington Blvd,Los Angeles,90066.0,3103911216.0
63641,a606,b1815,Rutt's Hawaiian Cafe,11707 Washington Pl,Los Angeles,90066.0,3103986326.0,Maxwell Cafe,13329 W Washington Blvd,Los Angeles,90066.0,3103067829.0
63656,a904,b348,Casa Sanchez,4500 S Centinela Ave,Los Angeles,90066.0,3103979999.0,Casa Sanchez,4500 S Centinela Ave,Los Angeles,90066.0,3103979999.0
63659,a904,b870,Casa Sanchez,4500 S Centinela Ave,Los Angeles,90066.0,3103979999.0,Santouka Ramen,3760 S Centinela Ave,Los Angeles,90066.0,3103911101.0
63694,a908,b1285,Samosa House and Bharat Bazaar,11510 W Washington Blvd,Culver City,90066.0,3103986766.0,Samosa House,11510 W Washington Blvd,Los Angeles,90066.0,3103986766.0
63698,a908,b1584,Samosa House and Bharat Bazaar,11510 W Washington Blvd,Culver City,90066.0,3103986766.0,Sakura House,13362 W Washington Blvd,Los Angeles,90066.0,3103067010.0
63717,a909,b436,Paco's Tacos,4141 S Centinela Ave,Los Angeles,90066.0,3103919616.0,Paco's Tacos,4141 S Centinela Ave,Los Angeles,90066.0,3103919616.0
63752,a911,b1119,Ekkamai Thai Restaurant,13223 W Washington Blvd,Los Angeles,90066.0,3108272777.0,Ekkamai Thai Restaurant,13223 W Washington Blvd,Los Angeles,90066.0,3108272777.0
63813,a913,b1188,Sakura Japanese Restaurant,4545 S Centinela Ave,Los Angeles,90066.0,3108227790.0,Sakura Japanese Restaurant,4545 S Centinela Ave,Los Angeles,90066.0,3108227790.0
63845,a919,b1333,Cafe Brasil,11736 W Washington Blvd,Los Angeles,90066.0,3103911216.0,Cafe Brasil,11736 W Washington Blvd,Los Angeles,90066.0,3103911216.0
63851,a919,b1815,Cafe Brasil,11736 W Washington Blvd,Los Angeles,90066.0,3103911216.0,Maxwell Cafe,13329 W Washington Blvd,Los Angeles,90066.0,3103067829.0
63870,a925,b987,The Wood,12000 W Washington Blvd,Los Angeles,90066.0,3109159663.0,The Wood Cafe,12000 W Washington Blvd,Los Angeles,90066.0,3109159663.0
63898,a936,b858,FIN,12223 W Washington Blvd,Culver City,90066.0,3103988611.0,FIN,12223 W Washington Blvd,Los Angeles,90066.0,3103988611.0
63912,a936,b1873,FIN,12223 W Washington Blvd,Culver City,90066.0,3103988611.0,Fresh in the Box,13354 W Washington Blvd,Los Angeles,90066.0,3103019100.0
63937,a1178,b1410,Empanada's Place,3811 Sawtelle Blvd,Los Angeles,90066.0,3103910888.0,Empanada's Place,3811 Sawtelle Blvd,Los Angeles,90066.0,3103910888.0
63987,a1376,b436,Pepe's Tacos,4582 S Centinela Ave,Los Angeles,90066.0,3103918667.0,Paco's Tacos,4141 S Centinela Ave,Los Angeles,90066.0,3103919616.0
64030,a1535,b1758,Ronnie's Diner,12740 Culver Blvd,Los Angeles,90066.0,3105789399.0,Ronnie's Diner,12740 Culver Blvd Ste J,Los Angeles,90066.0,3105789399.0
64080,a419,b572,800 Degrees Neapolitan Pizzeria,10889 Lindbrook Dr,Los Angeles,90024.0,3104431911.0,800 Degree,10889 Lindbrook Dr,Los Angeles,90024.0,
64157,a439,b644,Native Foods Cafe,1114 Gayley Ave,Los Angeles,90024.0,3102091055.0,Native Foods,1110 1/2 Gayley Ave,Los Angeles,90024.0,3102091055.0
